source,name,sport,person_type,country_as_listed,taiwan_excluded,nationality_review,sanction,source_status,decision_url,named,resolved_or_announced_with_link,name_key,name_matches_existing,publication_approved
USADA,"Park, Mariah",Weightlifting,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,https://www.usada.org/sanction/mariah-park-accepts-public-warning/,True,True,mariah park,False,False
USADA,"Frey, John",Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/john-frey-accepts-doping-sanction/,True,True,frey john,False,False
USADA,"Jha, Kanak",Table Tennis,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/kanak-jha-receives-doping-sanction/ | https://www.usada.org/sanction/arbitrator-confirms-kanak-jha-violated-provisional-suspension/,True,True,jha kanak,False,False
USADA,"Forrest, Evan",Weightlifting,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/evan-forrest-accepts-doping-sanction/,True,True,evan forrest,False,False
USADA,*Name Removed,Para Alpine Skiing,not separately classified in source table,,False,pending_individual_verification,No Fault or Negligence,announced,,False,False,name removed,False,False
USADA,"Cutro-Kelly, Nina",Judo,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/nina-cutro-kelly-accepts-doping-sanction/,True,True,cutro kelly nina,False,False
USADA,"Saint Preux, Ovince",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension,announced,https://www.usada.org/sanction/ovince-saint-preux-accepts-second-doping-sanction/,True,True,ovince preux saint,False,False
USADA,"Wilson, Alyssa",Track and Field,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,https://www.usada.org/sanction/alyssa-wilson-accepts-public-warning/,True,True,alyssa wilson,False,False
USADA,"Casey, Cortney",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,4-Month Suspension,announced,https://www.usada.org/sanction/cortney-casey-accepts-doping-sanction/,True,True,casey cortney,False,False
USADA,"Taylor, Zach",Powerlifting,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/zach-taylor-accepts-doping-sanction/,True,True,taylor zach,False,False
USADA,"Ostrander, Allison",Track and Field,not separately classified in source table,,False,pending_individual_verification,4-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/track-field/allison-ostrander-accepts-doping-sanction/,True,True,allison ostrander,False,False
USADA,"Berry, Gwen",Track and Field,not separately classified in source table,,False,pending_individual_verification,16-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/gwendolyn-berry-accepts-second-doping-violation/,True,True,berry gwen,False,False
USADA,"Whitham, Roger",Cycling,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/roger-whitham-accepts-doping-sanction/,True,True,roger whitham,False,False
USADA,"Olsen, Chad",Weightlifting,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/chad-olen-accepts-doping-sanction/,True,True,chad olsen,False,False
USADA,"Murphy, Toccata",Track and Field,not separately classified in source table,,False,pending_individual_verification,8-Month Suspension,announced,https://www.usada.org/sanction/toccata-murphy-doping-sanction/,True,True,murphy toccata,False,False
USADA,"Smith, Braxton",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension,announced,https://www.usada.org/sanction/braxton-smith-accepts-doping-sanction,True,True,braxton smith,False,False
USADA,"Bracy, Addie",Track and Field,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,https://www.usada.org/sanction/addie-bracy-accepts-public-warning/,True,True,addie bracy,False,False
USADA,"De Souza, Jose",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension,announced,https://www.usada.org/sanction/jose-de-souza-accepts-doping-sanction/,True,True,de jose souza,False,False
USADA,"Brim, Katerina",Paralympic Cycling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/katerina-brim-accepts-doping-sanction/,True,True,brim katerina,False,False
USADA,"Corrigan, Lindsey",Taekwondo,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/lindsey-corrigan-accepts-doping-sanction/,True,True,corrigan lindsey,False,False
USADA,"Clark, Breanna",Paralympic Track and Field,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,https://www.usada.org/sanction/breanna-clark-accepts-public-warning/,True,True,breanna clark,False,False
USADA,"Marquez, Marc",Weightlifting,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/marc-marquez-accepts-doping-sanction/,True,True,marc marquez,False,False
USADA,"Dowling, Andrea",Weightlifting,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/andrea-dowling-accepts-doping-sanction/,True,True,andrea dowling,False,False
USADA,"Davis-Woodhall, Tara",Track and Field,not separately classified in source table,,False,pending_individual_verification,1-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/tara-davis-woodhall-accepts-doping-sanction/,True,True,davis tara woodhall,False,False
USADA,"Schober, Zachary",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/zachary-schobert-receives-doping-sanction/,True,True,schober zachary,False,False
USADA,"Willey, Quentin",Bobsled,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/quentin-willey-accepts-doping-sanction/,True,True,quentin willey,False,False
USADA,"McPherson, Inika",Track and Field,not separately classified in source table,,False,pending_individual_verification,16-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/inika-mcpherson-receives-doping-sanction/,True,True,inika mcpherson,False,False
USADA,"Burdick, Tyler",Paralympic Snowboarding,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/tyler-burdick-accepts-doping-sanction/,True,True,burdick tyler,False,False
USADA,"Galvão, Micael",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension; Loss of Results,announced,https://www.usada.org/uncategorized/micael-galvao-accepts-doping-sanction/,True,True,galvao micael,False,False
USADA,"Scavilla, Robert",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/robert-scavilla-receives-doping-sanction/,True,True,robert scavilla,False,False
USADA,"Oliver, Jordan",Wrestling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/jordan-oliver-accepts-second-doping-sanction/,True,True,jordan oliver,False,False
USADA,"Saunders, Raven",Track and Field,not separately classified in source table,,False,pending_individual_verification,18-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/raven-saunders-accepts-doping-sanction/,True,True,raven saunders,False,False
USADA,"da Costa Feliz, Igor Nascimento",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/five-brazilian-jiu-jitsu-athletes-accept-doping-sanctions/,True,True,costa da feliz igor nascimento,False,False
USADA,"da Silva, Jonnatas Gracie Araujo",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/five-brazilian-jiu-jitsu-athletes-accept-doping-sanctions/,True,True,araujo da gracie jonnatas silva,False,False
USADA,"de Abreu Filho, Roberto",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/five-brazilian-jiu-jitsu-athletes-accept-doping-sanctions/,True,True,abreu de filho roberto,False,False
USADA,"Cardoso, José Henrique",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/five-brazilian-jiu-jitsu-athletes-accept-doping-sanctions/,True,True,cardoso henrique jose,False,False
USADA,"Rocha, S. Vagner",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,3-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/five-brazilian-jiu-jitsu-athletes-accept-doping-sanctions/,True,True,rocha s vagner,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,No Fault or Negligence,announced,,False,False,name removed,False,False
USADA,"Witte, Keiser",Weightlifting,not separately classified in source table,,False,pending_individual_verification,1-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/keiser-witte-accepts-doping-sanction/,True,True,keiser witte,False,False
USADA,"do Carmo Mota, Carlos",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension,announced,https://www.usada.org/sanction/carlos-do-carmo-mota-accepts-sanction/,True,True,carlos carmo do mota,False,False
USADA,"Echeverri, Alejandra",Cycling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/alejandra-echeverri-accepts-doping-sanction/,True,True,alejandra echeverri,False,False
USADA,"Abdelwahab, Hamdy",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension,announced,https://www.usada.org/sanction/hamdy-abdelwahab-accepts-doping-sanction/,True,True,abdelwahab hamdy,False,False
